,jichang,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
5962,ZUUU,56,13,1,16,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5963,ZUUU,57,12,1,5,0.04081632653061224,1.0,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5964,ZUUU,57,12,1,6,0.12244897959183673,0.9591836734693878,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5965,ZUUU,57,12,1,7,0.1836734693877551,0.8367346938775511,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5966,ZUUU,57,12,1,8,0.12244897959183673,0.653061224489796,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5967,ZUUU,57,12,1,9,0.10204081632653061,0.5306122448979592,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5968,ZUUU,57,12,1,10,0.1836734693877551,0.4285714285714286,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5969,ZUUU,57,12,1,11,0.08163265306122448,0.24489795918367344,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5970,ZUUU,57,12,1,12,0.02040816326530612,0.16326530612244897,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5971,ZUUU,57,12,1,13,0.12244897959183673,0.14285714285714285,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5972,ZUUU,57,12,1,14,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5973,ZUUU,58,11,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5974,ZUUU,58,11,1,6,0.1,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5975,ZUUU,58,11,1,7,0.1,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5976,ZUUU,58,11,1,8,0.1,0.7800000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5977,ZUUU,58,11,1,9,0.2,0.6800000000000002,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5978,ZUUU,58,11,1,10,0.28,0.48,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5979,ZUUU,58,11,1,11,0.08,0.2,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5980,ZUUU,58,11,1,12,0.04,0.12,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5981,ZUUU,58,11,1,13,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5982,ZUUU,58,11,1,14,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5983,ZUUU,59,11,1,5,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5984,ZUUU,59,11,1,6,0.06,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5985,ZUUU,59,11,1,7,0.08,0.9,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5986,ZUUU,59,11,1,8,0.24,0.82,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5987,ZUUU,59,11,1,9,0.14,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5988,ZUUU,59,11,1,10,0.24,0.44,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5989,ZUUU,59,11,1,11,0.06,0.2,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5990,ZUUU,59,11,1,12,0.08,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5991,ZUUU,59,11,1,13,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5992,ZUUU,59,11,1,15,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5993,ZUUU,60,11,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5994,ZUUU,60,11,1,6,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5995,ZUUU,60,11,1,7,0.12,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5996,ZUUU,60,11,1,8,0.22,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5997,ZUUU,60,11,1,9,0.14,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5998,ZUUU,60,11,1,10,0.26,0.48,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
5999,ZUUU,60,11,1,11,0.12,0.22,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
6000,ZUUU,60,11,1,12,0.02,0.1,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
6001,ZUUU,60,11,1,13,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
6002,ZUUU,60,11,1,14,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8815227391304348,0.8652183913043479,0.8489140434782609,0.8326096956521739,0.816305347826087
6003,ZWWW,36,10,1,4,0.02040816326530612,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6004,ZWWW,36,10,1,5,0.08163265306122448,0.9795918367346939,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6005,ZWWW,36,10,1,6,0.16326530612244897,0.8979591836734694,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6006,ZWWW,36,10,1,7,0.12244897959183673,0.7346938775510203,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6007,ZWWW,36,10,1,8,0.22448979591836735,0.6122448979591837,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6008,ZWWW,36,10,1,9,0.22448979591836735,0.38775510204081637,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6009,ZWWW,36,10,1,10,0.08163265306122448,0.16326530612244897,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6010,ZWWW,36,10,1,11,0.061224489795918366,0.08163265306122448,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6011,ZWWW,36,10,1,12,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6012,ZWWW,37,11,1,4,0.04081632653061224,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6013,ZWWW,37,11,1,5,0.02040816326530612,0.9591836734693877,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6014,ZWWW,37,11,1,6,0.16326530612244897,0.9387755102040816,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6015,ZWWW,37,11,1,7,0.12244897959183673,0.7755102040816326,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6016,ZWWW,37,11,1,8,0.2857142857142857,0.6530612244897959,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6017,ZWWW,37,11,1,9,0.12244897959183673,0.3673469387755102,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6018,ZWWW,37,11,1,10,0.061224489795918366,0.2448979591836735,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6019,ZWWW,37,11,1,11,0.04081632653061224,0.1836734693877551,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6020,ZWWW,37,11,1,12,0.061224489795918366,0.14285714285714285,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6021,ZWWW,37,11,1,13,0.061224489795918366,0.08163265306122448,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6022,ZWWW,37,11,1,14,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6023,ZWWW,38,10,1,4,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6024,ZWWW,38,10,1,5,0.12,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6025,ZWWW,38,10,1,6,0.12,0.8200000000000002,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6026,ZWWW,38,10,1,7,0.16,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6027,ZWWW,38,10,1,8,0.14,0.54,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6028,ZWWW,38,10,1,9,0.18,0.4,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6029,ZWWW,38,10,1,10,0.14,0.22,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6030,ZWWW,38,10,1,11,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6031,ZWWW,38,10,1,12,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6032,ZWWW,38,10,1,13,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6033,ZWWW,39,10,1,4,0.04081632653061224,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6034,ZWWW,39,10,1,5,0.08163265306122448,0.9591836734693877,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6035,ZWWW,39,10,1,6,0.14285714285714285,0.8775510204081632,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6036,ZWWW,39,10,1,7,0.1836734693877551,0.7346938775510204,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6037,ZWWW,39,10,1,8,0.1836734693877551,0.5510204081632653,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6038,ZWWW,39,10,1,9,0.10204081632653061,0.3673469387755102,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6039,ZWWW,39,10,1,10,0.1836734693877551,0.2653061224489796,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6040,ZWWW,39,10,1,11,0.061224489795918366,0.08163265306122448,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6041,ZWWW,39,10,1,14,0.02040816326530612,0.02040816326530612,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6042,ZWWW,40,9,1,4,0.0625,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6043,ZWWW,40,9,1,5,0.10416666666666667,0.9375000000000001,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6044,ZWWW,40,9,1,6,0.1875,0.8333333333333334,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6045,ZWWW,40,9,1,7,0.3125,0.6458333333333334,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6046,ZWWW,40,9,1,8,0.125,0.3333333333333333,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6047,ZWWW,40,9,1,9,0.125,0.20833333333333334,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6048,ZWWW,40,9,1,10,0.041666666666666664,0.08333333333333333,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6049,ZWWW,40,9,1,11,0.020833333333333332,0.041666666666666664,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6050,ZWWW,40,9,1,16,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6051,ZWWW,41,10,1,5,0.12,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6052,ZWWW,41,10,1,6,0.18,0.88,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6053,ZWWW,41,10,1,7,0.24,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6054,ZWWW,41,10,1,8,0.2,0.46,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6055,ZWWW,41,10,1,9,0.08,0.26,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6056,ZWWW,41,10,1,10,0.14,0.18000000000000002,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6057,ZWWW,41,10,1,11,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6058,ZWWW,42,9,1,4,0.06,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6059,ZWWW,42,9,1,5,0.14,0.94,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6060,ZWWW,42,9,1,6,0.26,0.7999999999999999,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6061,ZWWW,42,9,1,7,0.24,0.54,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6062,ZWWW,42,9,1,8,0.14,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6063,ZWWW,42,9,1,9,0.08,0.16,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6064,ZWWW,42,9,1,10,0.08,0.08,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6065,ZWWW,43,8,1,4,0.0625,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6066,ZWWW,43,8,1,5,0.10416666666666667,0.9374999999999999,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6067,ZWWW,43,8,1,6,0.14583333333333334,0.8333333333333334,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6068,ZWWW,43,8,1,7,0.2708333333333333,0.6875,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6069,ZWWW,43,8,1,8,0.2708333333333333,0.41666666666666663,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6070,ZWWW,43,8,1,9,0.0625,0.14583333333333331,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6071,ZWWW,43,8,1,10,0.041666666666666664,0.08333333333333333,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6072,ZWWW,43,8,1,11,0.020833333333333332,0.041666666666666664,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6073,ZWWW,43,8,1,13,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6074,ZWWW,44,8,1,4,0.08163265306122448,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6075,ZWWW,44,8,1,5,0.2857142857142857,0.9183673469387754,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6076,ZWWW,44,8,1,6,0.24489795918367346,0.6326530612244898,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6077,ZWWW,44,8,1,7,0.08163265306122448,0.3877551020408163,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6078,ZWWW,44,8,1,8,0.16326530612244897,0.3061224489795918,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6079,ZWWW,44,8,1,9,0.10204081632653061,0.14285714285714285,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6080,ZWWW,44,8,1,10,0.04081632653061224,0.04081632653061224,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6081,ZWWW,45,7,1,4,0.2857142857142857,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6082,ZWWW,45,7,1,5,0.16326530612244897,0.7142857142857142,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6083,ZWWW,45,7,1,6,0.32653061224489793,0.5510204081632653,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6084,ZWWW,45,7,1,7,0.16326530612244897,0.22448979591836732,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6085,ZWWW,45,7,1,8,0.061224489795918366,0.061224489795918366,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6086,ZWWW,46,8,1,4,0.17391304347826086,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6087,ZWWW,46,8,1,5,0.2391304347826087,0.8260869565217391,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6088,ZWWW,46,8,1,6,0.2826086956521739,0.5869565217391304,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6089,ZWWW,46,8,1,7,0.13043478260869565,0.30434782608695654,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6090,ZWWW,46,8,1,8,0.10869565217391304,0.17391304347826086,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6091,ZWWW,46,8,1,9,0.043478260869565216,0.06521739130434782,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6092,ZWWW,46,8,1,11,0.021739130434782608,0.021739130434782608,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6093,ZWWW,47,8,1,4,0.14583333333333334,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6094,ZWWW,47,8,1,5,0.22916666666666666,0.8541666666666666,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6095,ZWWW,47,8,1,6,0.22916666666666666,0.625,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6096,ZWWW,47,8,1,7,0.20833333333333334,0.3958333333333333,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6097,ZWWW,47,8,1,8,0.10416666666666667,0.18750000000000003,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6098,ZWWW,47,8,1,9,0.041666666666666664,0.08333333333333333,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6099,ZWWW,47,8,1,10,0.020833333333333332,0.041666666666666664,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6100,ZWWW,47,8,1,11,0.020833333333333332,0.020833333333333332,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6101,ZWWW,48,8,1,4,0.11363636363636363,1.0,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6102,ZWWW,48,8,1,5,0.2727272727272727,0.8863636363636362,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6103,ZWWW,48,8,1,6,0.20454545454545456,0.6136363636363635,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6104,ZWWW,48,8,1,7,0.25,0.4090909090909091,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6105,ZWWW,48,8,1,8,0.06818181818181818,0.1590909090909091,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6106,ZWWW,48,8,1,9,0.045454545454545456,0.09090909090909091,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
6107,ZWWW,48,8,1,10,0.045454545454545456,0.045454545454545456,0.95,0.92,0.89,0.86,0.83,0.830585707646177,0.8244687661169416,0.8183518245877062,0.8122348830584708,0.8061179415292354
